time,contract,open,high,low,close,volume,delta
2017-03-23,201704,9941,9952,9879,9909,124451,0
2017-03-24,201704,9927,9928,9883,9901,100291,0
2017-03-27,201704,9878,9917,9844,9865,121091,0
2017-03-28,201704,9920,9927,9805,9883,180269,0
2017-03-29,201704,9902,9904,9851,9862,112140,0
2017-03-30,201704,9864,9888,9834,9850,101694,0
2017-03-31,201704,9858,9872,9812,9821,97882,0
2017-04-05,201704,9849,9968,9843,9961,138209,0
2017-04-06,201704,9930,9941,9880,9897,110268,0
2017-04-07,201704,9903,9905,9772,9863,202498,0
2017-04-10,201704,9868,9892,9843,9876,93736,0
2017-04-11,201704,9866,9895,9807,9816,156650,0
2017-04-12,201704,9818,9830,9776,9814,119503,0
2017-04-13,201704,9802,9869,9792,9846,141120,0
2017-04-14,201704,9806,9808,9711,9716,163674,0
2017-04-17,201704,9740,9754,9680,9722,136933,0
2017-04-18,201704,9757,9772,9721,9737,104750,0
2017-04-19,201704,9700,9707,9632,9638,101447,-13
2017-04-20,201705,9598,9640,9584,9615,114207,0
2017-04-21,201705,9665,9706,9655,9697,109943,0
2017-04-24,201705,9747,9766,9684,9705,124572,0
2017-04-25,201705,9746,9827,9728,9813,139342,0
2017-04-26,201705,9855,9871,9826,9841,120356,0
2017-04-27,201705,9829,9850,9808,9839,94487,0
2017-04-28,201705,9847,9884,9834,9857,106549,0
2017-05-02,201705,9899,9950,9897,9932,104252,0
2017-05-03,201705,9946,9966,9934,9936,77301,0
2017-05-04,201705,9951,9965,9918,9959,86878,0
2017-05-05,201705,9946,9951,9879,9889,109415,0
2017-05-08,201705,9929,9959,9895,9921,103500,0
2017-05-09,201705,9916,9994,9898,9904,165167,0
2017-05-10,201705,9938,9959,9918,9947,92373,0
2017-05-11,201705,9962,9997,9946,9987,119264,0
2017-05-12,201705,9982,9996,9966,9981,83175,0
2017-05-15,201705,9990,10031,9975,10028,86946,0
2017-05-16,201705,10040,10054,10000,10022,94991,0
2017-05-17,201705,9993,10022,9975,10000,69148,-15
2017-05-18,201706,9903,9958,9878,9951,130044,0
2017-05-19,201706,9968,9973,9931,9932,75358,0
2017-05-22,201706,9965,9980,9942,9975,83689,0
2017-05-23,201706,9984,10017,9968,9994,96906,0
2017-05-24,201706,10007,10030,9998,10020,79224,0
2017-05-25,201706,10042,10110,10040,10107,98165,0
2017-05-26,201706,10130,10131,10080,10093,103085,0
2017-05-31,201706,10085,10105,10023,10031,109585,0
2017-06-01,201706,10030,10075,10023,10069,85943,0
2017-06-02,201706,10113,10137,10105,10135,91916,0
2017-06-03,201706,10147,10160,10137,10157,23817,0
2017-06-05,201706,10148,10207,10115,10200,108333,0
2017-06-06,201706,10196,10206,10184,10185,63177,0
2017-06-07,201706,10180,10229,10165,10192,113555,0
2017-06-08,201706,10204,10218,10184,10211,71957,0
2017-06-09,201706,10230,10252,10186,10192,101748,0
2017-06-12,201706,10129,10159,10110,10120,109974,0
2017-06-13,201706,10123,10143,10106,10137,90263,0
2017-06-14,201706,10161,10165,10021,10065,168331,0
2017-06-15,201706,10051,10075,10018,10073,109182,0
2017-06-16,201706,10078,10159,10061,10146,126509,0
2017-06-19,201706,10164,10251,10160,10239,105179,0
2017-06-20,201706,10276,10353,10268,10322,119762,0
2017-06-21,201706,10273,10371,10267,10369,93556,-195
2017-06-22,201707,10198,10234,10174,10231,116301,0
2017-06-23,201707,10221,10245,10193,10215,100716,0
2017-06-26,201707,10207,10395,10202,10381,187610,0
2017-06-27,201707,10390,10412,10353,10368,113890,0
2017-06-28,201707,10303,10342,10247,10261,160225,0
2017-06-29,201707,10325,10356,10260,10297,129216,0
2017-06-30,201707,10220,10263,10196,10252,122915,0
2017-07-03,201707,10260,10289,10231,10289,106012,0
2017-07-04,201707,10303,10306,10210,10217,140078,0
2017-07-05,201707,10215,10304,10171,10301,165617,0
2017-07-06,201707,10323,10329,10237,10267,130629,0
2017-07-07,201707,10225,10246,10195,10203,120427,0
2017-07-10,201707,10226,10242,10180,10210,111327,0
2017-07-11,201707,10232,10356,10228,10342,139462,0
2017-07-12,201707,10346,10383,10330,10339,112905,0
2017-07-13,201707,10393,10442,10371,10420,140754,0
2017-07-14,201707,10420,10424,10391,10403,75528,0
2017-07-17,201707,10458,10480,10414,10436,109780,0
2017-07-18,201707,10427,10466,10407,10462,79345,0
2017-07-19,201707,10479,10541,10471,10500,89397,-124
2017-07-20,201708,10411,10420,10370,10390,93447,0
2017-07-21,201708,10378,10383,10324,10329,97359,0
2017-07-24,201708,10300,10364,10285,10362,97342,0
2017-07-25,201708,10373,10387,10338,10363,90941,0
2017-07-26,201708,10386,10421,10320,10329,140062,0
2017-07-27,201708,10365,10462,10362,10448,131031,0
2017-07-28,201708,10395,10403,10324,10340,128645,0
2017-07-31,201708,10333,10363,10289,10355,108337,0
2017-08-01,201708,10368,10424,10361,10367,124984,0
2017-08-02,201708,10420,10471,10415,10453,119144,0
2017-08-03,201708,10420,10430,9408,10406,135087,0
2017-08-04,201708,10401,10456,10401,10439,82435,0
2017-08-07,201708,10476,10539,10475,10529,91260,0
2017-08-08,201708,10558,10567,10485,10526,116705,0
2017-08-09,201708,10466,10497,10436,10453,139245,0
2017-08-10,201708,10477,10484,10308,10328,188726,0
2017-08-11,201708,10228,10326,10225,10300,141132,0
2017-08-14,201708,10344,10357,10223,10231,148497,0
2017-08-15,201708,10310,10331,10261,10309,125632,0
2017-08-16,201708,10277,10319,10235,10254,106163,-27
2017-08-17,201709,10258,10324,10245,10298,124543,0
2017-08-18,201709,10230,10265,10200,10259,142696,0
2017-08-21,201709,10259,10280,10217,10269,107844,0
2017-08-22,201709,10316,10369,10305,10350,110812,0
2017-08-23,201709,10401,10414,10341,10361,132892,0
2017-08-24,201709,10372,10460,10365,10449,117428,0
2017-08-25,201709,10471,10490,10431,10487,106594,0
2017-08-28,201709,10466,10515,10457,10490,104304,0
2017-08-29,201709,10451,10478,10421,10463,124969,0
2017-08-30,201709,10508,10552,10493,10531,133800,0
2017-08-31,201709,10560,10581,10532,10551,118821,0
2017-09-01,201709,10571,10598,10540,10576,100082,0
2017-09-04,201709,10550,10579,10533,10552,92135,0
2017-09-05,201709,10575,10590,10528,10582,110758,0
2017-09-06,201709,10540,10570,10483,10519,151733,0
2017-09-07,201709,10551,10568,10477,10490,135371,0
2017-09-08,201709,10501,10571,10495,10556,134328,0
2017-09-11,201709,10628,10635,10535,10565,148759,0
2017-09-12,201709,10604,10614,10564,10590,108403,0
2017-09-13,201709,10595,10603,10510,10521,136211,0
2017-09-14,201709,10520,10545,10486,10529,107249,0
2017-09-15,201709,10528,10570,10491,10566,133194,0
2017-09-18,201709,10605,10649,10582,10636,116958,0
2017-09-19,201709,10647,10658,10568,10580,123845,0
2017-09-20,201709,10572,10585,10490,10510,108522,4
2017-09-21,201710,10505,10583,10473,10575,133103,0
2017-09-22,201710,10554,10568,10427,10433,168104,0
2017-09-25,201710,10426,10453,10315,10333,164556,0
2017-09-26,201710,10299,10369,10261,10264,164595,0
2017-09-27,201710,10300,10340,10290,10319,130040,0
2017-09-28,201710,10349,10350,10266,10299,160016,0
2017-09-29,201710,10299,10328,10263,10321,128673,0
2017-09-30,201710,10360,10394,10354,10380,45431,0
2017-10-02,201710,10392,10458,10386,10449,108406,0
2017-10-03,201710,10470,10475,10427,10462,109813,0
2017-10-05,201710,10460,10519,10438,10505,109576,0
2017-10-06,201710,10537,10542,10496,10524,92112,0
2017-10-11,201710,10556,10648,10555,10633,166297,0
2017-10-12,201710,10657,10705,10640,10697,99010,0
2017-10-13,201710,10688,10713,10670,10711,73052,0
2017-10-16,201710,10745,10763,10710,10757,98363,0
2017-10-17,201710,10776,10781,10720,10724,99764,0
2017-10-18,201710,10745,10783,10686,10727,93458,-1
2017-10-19,201711,10748,10800,10733,10761,119786,0
2017-10-20,201711,10736,10764,10700,10732,115372,0
2017-10-23,201711,10764,10786,10720,10736,115089,0
2017-10-24,201711,10725,10758,10709,10744,90169,0
2017-10-25,201711,10769,10782,10728,10739,118805,0
2017-10-26,201711,10715,10750,10693,10728,100669,0
2017-10-27,201711,10748,10792,10684,10710,146568,0
2017-10-30,201711,10763,10820,10724,10748,156335,0
2017-10-31,201711,10754,10800,10730,10783,119750,0
2017-11-01,201711,10820,10826,10775,10809,119465,0
2017-11-02,201711,10770,10806,10758,10781,104947,0
2017-11-03,201711,10806,10810,10747,10788,108240,0
2017-11-06,201711,10793,10828,10745,10771,131588,0
2017-11-07,201711,10789,10825,10778,10825,100434,0
2017-11-08,201711,10810,10824,10796,10804,76946,0
2017-11-09,201711,10812,10823,10706,10723,155332,0
2017-11-10,201711,10687,10737,10662,10728,109959,0
2017-11-13,201711,10710,10726,10688,10693,107289,0
2017-11-14,201711,10695,10715,10638,10684,117625,0
2017-11-15,201711,10645,10658,10602,10638,99354,-34
2017-11-16,201712,10587,10634,10579,10617,94260,0
2017-11-17,201712,10690,10710,10672,10707,121587,0
2017-11-20,201712,10714,10719,10654,10667,99685,0
2017-11-21,201712,10695,10788,10682,10788,131579,0
2017-11-22,201712,10825,10877,10807,10827,146092,0
2017-11-23,201712,10826,10857,10810,10856,79593,0
2017-11-24,201712,10841,10856,10829,10856,62187,0
2017-11-27,201712,10841,10848,10737,10750,133070,0
2017-11-28,201712,10735,10753,10695,10708,126676,0
2017-11-29,201712,10747,10763,10708,10729,109201,0
2017-11-30,201712,10650,10658,10569,10574,165820,0
2017-12-01,201712,10607,10664,10495,10604,198598,0
2017-12-04,201712,10604,10651,10564,10649,140672,0
2017-12-05,201712,10595,10627,10546,10573,158250,0
2017-12-06,201712,10540,10557,10375,10386,201996,0
2017-12-07,201712,10388,10427,10331,10360,167915,0
2017-12-08,201712,10388,10413,10336,10397,142839,0
2017-12-11,201712,10416,10497,10415,10479,119690,0
2017-12-12,201712,10496,10498,10386,10432,133572,0
2017-12-13,201712,10433,10475,10421,10449,116522,0
2017-12-14,201712,10508,10582,10498,10528,134461,0
2017-12-15,201712,10510,10515,10421,10485,162806,0
2017-12-18,201712,10527,10531,10456,10502,112036,0
2017-12-19,201712,10522,10530,10443,10459,128826,0
2017-12-20,201712,10457,10509,10457,10497,86646,8
2017-12-21,201801,10492,10539,10475,10497,120007,0
2017-12-22,201801,10498,10535,10473,10535,83694,0
2017-12-25,201801,10549,10564,10520,10526,73241,0
2017-12-26,201801,10540,10541,10406,10416,148566,0
2017-12-27,201801,10398,10485,10393,10476,115663,0
2017-12-28,201801,10495,10593,10494,10562,143577,0
2017-12-29,201801,10593,10644,10576,10636,122552,0
2018-01-02,201801,10629,10710,10621,10709,108552,0
2018-01-03,201801,10748,10797,10729,10789,120120,0
2018-01-04,201801,10831,10840,10770,10837,119154,0
2018-01-05,201801,10838,10867,10801,10857,110621,0
2018-01-08,201801,10886,10900,10843,10886,106397,0
2018-01-09,201801,10889,10909,10850,10881,96835,0
2018-01-10,201801,10885,10904,10806,10809,130672,0
2018-01-11,201801,10808,10834,10765,10801,133798,0
2018-01-12,201801,10824,10898,10818,10876,114219,0
2018-01-15,201801,10930,10958,10902,10955,106816,0
2018-01-16,201801,10939,10986,10918,10983,93849,0
2018-01-17,201801,10955,11024,10940,11020,82191,-40
2018-01-18,201802,11063,11137,11036,11054,178476,0
2018-01-19,201802,11096,11142,11080,11139,106341,0
2018-01-22,201802,11136,11225,11113,11222,139739,0
2018-01-23,201802,11241,11253,11181,11225,152175,0
2018-01-24,201802,11199,11203,11090,11126,171869,0
2018-01-25,201802,11117,11271,11116,11154,207666,0
2018-01-26,201802,11170,11186,11079,11146,172877,0
2018-01-29,201802,11215,11238,11155,11196,138828,0
2018-01-30,201802,11164,11190,11064,11064,176688,0
2018-01-31,201802,11050,11144,11017,11098,190828,0
2018-02-01,201802,11127,11199,11112,11160,140088,0
2018-02-02,201802,11111,11132,11041,11116,175496,0
2018-02-05,201802,10888,10952,10848,10928,185505,0
2018-02-06,201802,10643,10663,10242,10399,407672,0
2018-02-07,201802,10600,10669,10510,10517,234769,0
2018-02-08,201802,10526,10595,10492,10518,174522,0
2018-02-09,201802,10203,10368,10121,10353,237538,0
2018-02-12,201802,10420,10438,10377,10410,132990,0
2018-02-21,201802,10630,10718,10591,10705,84324,-36
2018-02-22,201803,10646,10655,10593,10626,124192,0
2018-02-23,201803,10680,10789,10676,10781,131482,0
2018-02-26,201803,10867,10868,10801,10822,100846,0
2018-02-27,201803,10890,10914,10784,10791,118647,0
2018-03-01,201803,10604,10778,10600,10735,150448,0
2018-03-02,201803,10614,10696,10579,10681,166594,0
2018-03-05,201803,10695,10741,10598,10635,172783,0
2018-03-06,201803,10730,10789,10712,10787,142349,0
2018-03-07,201803,10712,10817,10700,10712,158950,0
2018-03-08,201803,10778,10847,10767,10829,119597,0
2018-03-09,201803,10906,10910,10827,10865,128227,0
2018-03-12,201803,10965,11025,10948,11024,121695,0
2018-03-13,201803,11028,11103,11013,11100,108725,0
2018-03-14,201803,11048,11066,11003,11031,126694,0
2018-03-15,201803,10994,11068,10985,11041,108764,0
2018-03-16,201803,11038,11043,10923,11018,182422,0
2018-03-19,201803,10975,11054,10959,11028,123878,0
2018-03-20,201803,10973,11025,10957,11012,100930,0
2018-03-21,201803,11030,11073,11011,11044,77982,-31
2018-03-22,201804,11036,11122,10961,10989,192202,0
2018-03-23,201804,10730,10816,10718,10734,178541,0
2018-03-26,201804,10693,10847,10682,10840,147841,0
2018-03-27,201804,10948,10991,10906,10989,131429,0
2018-03-28,201804,10879,10910,10809,10820,155278,0
2018-03-29,201804,10830,10859,10773,10840,149208,0
2018-03-30,201804,10921,10974,10904,10919,111915,0
2018-03-31,201804,10947,10949,10912,10926,24160,0
2018-04-02,201804,10920,10958,10843,10865,137892,0
2018-04-03,201804,10774,10807,10738,10784,133944,0
2018-04-09,201804,10838,10911,10813,10904,155895,0
2018-04-10,201804,10874,10993,10852,10949,172300,0
2018-04-11,201804,10959,11007,10948,10979,118375,0
2018-04-12,201804,10993,11024,10905,10943,144872,0
2018-04-13,201804,10966,10988,10920,10955,109150,0
2018-04-16,201804,10975,10976,10908,10943,116688,0
2018-04-17,201804,10958,10963,10802,10806,140945,0
2018-04-18,201804,10849,10909,10789,10845,104645,-11
2018-04-19,201805,10856,10975,10852,10969,146730,0
2018-04-20,201805,10869,10870,10776,10788,168330,0
2018-04-23,201805,10731,10767,10687,10694,143144,0
2018-04-24,201805,10692,10694,10547,10583,185922,0
2018-04-25,201805,10487,10558,10468,10535,167247,0
2018-04-26,201805,10601,10621,10470,10476,173497,0
2018-04-27,201805,10561,10565,10483,10561,138887,0
2018-04-30,201805,10593,10655,10537,10655,132816,0
2018-05-02,201805,10631,10670,10597,10609,119118,0
2018-05-03,201805,10560,10575,10488,10506,145420,0
2018-05-04,201805,10506,10544,10468,10523,146158,0
2018-05-07,201805,10599,10615,10529,10595,139312,0
2018-05-08,201805,10597,10672,10580,10669,120418,0
2018-05-09,201805,10685,10731,10666,10704,138089,0
2018-05-10,201805,10732,10771,10723,10763,115946,0
2018-05-11,201805,10819,10865,10806,10861,119772,0
2018-05-14,201805,10926,10968,10891,10958,112558,0
2018-05-15,201805,10946,10961,10857,10869,116573,0
2018-05-16,201805,10845,10907,10839,10872,86049,0
2018-05-17,201806,10920,10928,10823,10826,125652,0
2018-05-18,201806,10834,10873,10805,10820,109276,0
2018-05-21,201806,10865,10966,10863,10965,101155,0
2018-05-22,201806,10969,10999,10913,10922,114528,0
2018-05-23,201806,10933,10998,10855,10858,137646,0
2018-05-24,201806,10879,10923,10851,10917,113071,0
2018-05-25,201806,10921,10956,10890,10932,107199,0
2018-05-28,201806,10979,10989,10937,10983,93146,0
2018-05-29,201806,10979,10982,10896,10928,118924,0
2018-05-30,201806,10833,10848,10761,10775,151456,0
2018-05-31,201806,10836,10870,10821,10867,124620,0
2018-06-01,201806,10854,10925,10844,10915,111927,0
2018-06-04,201806,10976,11095,10976,11085,108953,0
2018-06-05,201806,11101,11118,11035,11069,119500,0
2018-06-06,201806,11095,11210,11088,11200,131780,0
2018-06-07,201806,11245,11253,11174,11227,127192,0
2018-06-08,201806,11205,11215,11103,11125,122468,0
2018-06-11,201806,11151,11173,11098,11128,104144,0
2018-06-12,201806,11148,11152,11054,11141,159260,0
2018-06-13,201806,11152,11169,11095,11146,113977,0
2018-06-14,201806,11101,11106,10984,10985,137380,0
2018-06-15,201806,11001,11075,10961,11055,129640,0
2018-06-19,201806,10943,10958,10871,10874,135892,0
2018-06-20,201806,10904,10951,10850,10936,106512,-212
2018-06-21,201807,10725,10745,10688,10706,130209,0
2018-06-22,201807,10630,10685,10581,10655,139744,0
2018-06-25,201807,10624,10660,10583,10584,122273,0
2018-06-26,201807,10550,10596,10484,10592,167414,0
2018-06-27,201807,10585,10625,10538,10554,134419,0
2018-06-28,201807,10513,10578,10484,10523,150236,0
2018-06-29,201807,10541,10692,10526,10677,155619,0
2018-07-02,201807,10680,10719,10609,10611,141722,0
2018-07-03,201807,10651,10717,10544,10622,221105,0
2018-07-04,201807,10598,10639,10584,10618,130993,0
2018-07-05,201807,10625,10633,10488,10500,191743,0
2018-07-06,201807,10535,10556,10414,10539,218759,0
2018-07-09,201807,10583,10676,10582,10661,146543,0
2018-07-10,201807,10733,10744,10680,10709,122141,0
2018-07-11,201807,10608,10656,10574,10617,177708,0
2018-07-12,201807,10640,10750,10609,10740,145992,0
2018-07-13,201807,10808,10850,10768,10848,127089,0
2018-07-16,201807,10854,10874,10807,10815,115043,0
2018-07-17,201807,10809,10819,10756,10768,123089,0
2018-07-18,201807,10829,10872,10791,10844,87678,-128
2018-07-19,201808,10756,10792,10708,10721,142214,0
2018-07-20,201808,10774,10847,10765,10824,191663,0
2018-07-23,201808,10846,10864,10794,10830,142475,0
2018-07-24,201808,10841,10880,10802,10871,115303,0
2018-07-25,201808,10860,10892,10851,10865,96247,0
2018-07-26,201808,10909,10926,10873,10915,117116,0
2018-07-27,201808,10928,10995,10918,10992,111648,0
2018-07-30,201808,10970,11007,10937,10940,117665,0
2018-07-31,201808,10931,10997,10913,10989,116618,0
2018-08-01,201808,11034,11057,11010,11047,96025,0
2018-08-02,201808,11048,11048,10862,10871,168805,0
2018-08-03,201808,10934,10977,10928,10970,107878,0
2018-08-06,201808,10990,11036,10956,10982,133563,0
2018-08-07,201808,10986,11003,10951,10968,103882,0
2018-08-08,201808,11000,11070,10997,11049,115627,0
2018-08-09,201808,11031,11038,10969,11017,117175,0
2018-08-10,201808,10970,11022,10953,10959,117058,0
2018-08-13,201808,10909,10912,10692,10757,204440,0
2018-08-14,201808,10791,10831,10756,10820,121853,0
2018-08-15,201808,10835,10841,10696,10737,110318,-57
2018-08-16,201809,10610,10724,10591,10690,160423,0
2018-08-17,201809,10723,10732,10647,10662,118808,0
2018-08-20,201809,10687,10715,10652,10671,120117,0
2018-08-21,201809,10698,10774,10682,10767,125902,0
2018-08-22,201809,10752,10795,10733,10764,124040,0
2018-08-23,201809,10795,10845,10758,10842,150099,0
2018-08-24,201809,10811,10830,10728,10788,143636,0
2018-08-27,201809,10831,10892,10820,10886,127625,0
2018-08-28,201809,10945,10980,10935,10954,111679,0
2018-08-29,201809,10977,11049,10968,11044,130757,0
2018-08-30,201809,11088,11135,11019,11023,160036,0
2018-08-31,201809,10975,11024,10953,11022,136127,0
2018-09-03,201809,11013,11045,10919,10935,141932,0
2018-09-04,201809,10963,11004,10935,11002,129969,0
2018-09-05,201809,10973,11021,10948,10950,150987,0
2018-09-06,201809,10920,10950,10865,10901,165385,0
2018-09-07,201809,10864,10892,10803,10845,177333,0
2018-09-10,201809,10865,10880,10708,10734,198576,0
2018-09-11,201809,10758,10767,10682,10740,169832,0
2018-09-12,201809,10762,10772,10687,10726,161683,0
2018-09-13,201809,10740,10779,10709,10717,139580,0
2018-09-14,201809,10784,10887,10771,10881,162818,0
2018-09-17,201809,10857,10868,10810,10823,112329,0
2018-09-18,201809,10787,10818,10761,10781,131237,0
2018-09-19,201809,10836,10875,10819,10873,69197,-10
2018-09-20,201810,10910,10922,10824,10848,147052,0
2018-09-21,201810,10905,10976,10854,10974,160945,0
2018-09-25,201810,10960,10996,10935,10981,98858,0
2018-09-26,201810,10963,10991,10949,10972,107633,0
2018-09-27,201810,10955,11011,10936,10982,136779,0
2018-09-28,201810,11011,11039,10921,10955,162429,0
2018-10-01,201810,10968,11018,10966,11006,89417,0
2018-10-02,201810,11006,11011,10873,10879,155921,0
2018-10-03,201810,10880,10914,10845,10856,135463,0
2018-10-04,201810,10823,10830,10688,10694,159905,0
2018-10-05,201810,10658,10673,10431,10506,255983,0
2018-10-08,201810,10470,10530,10416,10461,174745,0
2018-10-09,201810,10491,10508,10447,10460,152939,0
2018-10-11,201810,10026,10080,9630,9642,347807,0
2018-10-12,201810,9736,10021,9683,9948,241580,0
2018-10-15,201810,9899,9927,9854,9860,149756,0
2018-10-16,201810,9885,9992,9868,9951,170490,0
2018-10-17,201810,10082,10114,9987,9993,103651,-68
2018-10-18,201811,9923,9986,9878,9884,150984,0
2018-10-19,201811,9753,9914,9747,9905,179391,0
2018-10-22,201811,9813,9972,9761,9935,177131,0
2018-10-23,201811,9825,9849,9723,9728,185927,0
2018-10-24,201811,9753,9791,9623,9715,221427,0
2018-10-25,201811,9423,9557,9414,9486,205304,0
2018-10-26,201811,9547,9573,9339,9424,241323,0
2018-10-29,201811,9527,9539,9428,9473,158853,0
2018-10-30,201811,9465,9564,9463,9524,169437,0
2018-10-31,201811,9595,9748,9590,9724,164864,0
2018-11-01,201811,9750,9827,9705,9787,139542,0
2018-11-02,201811,9868,9884,9791,9874,153387,0
2018-11-05,201811,9803,9824,9741,9817,145772,0
2018-11-06,201811,9849,9867,9746,9774,122386,0
2018-11-07,201811,9785,9890,9780,9848,154753,0
2018-11-08,201811,9980,10000,9906,9924,115495,0
2018-11-09,201811,9897,9899,9754,9789,138794,0
2018-11-12,201811,9750,9864,9741,9812,115032,0
2018-11-13,201811,9600,9758,9528,9728,169997,0
2018-11-14,201811,9768,9798,9731,9769,110901,0
2018-11-15,201811,9790,9837,9708,9827,151147,0
2018-11-16,201811,9877,9903,9756,9783,138820,0
2018-11-19,201811,9802,9838,9778,9819,88373,0
2018-11-20,201811,9755,9808,9703,9732,121166,0
2018-11-21,201811,9661,9760,9624,9743,73424,-25
2018-11-22,201812,9766,9769,9700,9714,91041,0
2018-11-23,201812,9715,9733,9613,9620,113544,0
2018-11-26,201812,9668,9850,9656,9768,147456,0
2018-11-27,201812,9727,9755,9644,9741,133622,0
2018-11-28,201812,9780,9880,9732,9870,147693,0
2018-11-29,201812,9984,9989,9861,9877,130827,0
2018-11-30,201812,9900,9935,9847,9853,121312,0
2018-12-03,201812,10012,10156,9996,10122,134887,0
2018-12-04,201812,10080,10094,10033,10042,104801,0
2018-12-05,201812,9900,9946,9863,9878,129637,0
2018-12-06,201812,9813,9814,9626,9674,164677,0
2018-12-07,201812,9735,9763,9689,9746,105182,0
2018-12-10,201812,9565,9680,9560,9626,115904,0
2018-12-11,201812,9654,9698,9625,9687,113669,0
2018-12-12,201812,9759,9827,9725,9818,131769,0
2018-12-13,201812,9831,9872,9790,9856,106106,0
2018-12-14,201812,9805,9809,9676,9730,139345,0
2018-12-17,201812,9753,9826,9722,9790,107257,0
2018-12-18,201812,9718,9755,9688,9718,116371,0
2018-12-19,201812,9758,9778,9728,9768,51131,-22
2018-12-20,201901,9638,9709,9610,9641,141720,0
2018-12-21,201901,9624,9668,9556,9660,122128,0
2018-12-22,201901,9580,9615,9575,9585,23773,0
2018-12-24,201901,9603,9627,9587,9620,89050,0
2018-12-25,201901,9480,9487,9410,9477,99779,0
2018-12-26,201901,9523,9555,9438,9459,116619,0
2018-12-27,201901,9589,9655,9566,9633,124095,0
2018-12-28,201901,9630,9680,9622,9671,92807,0
2019-01-02,201901,9760,9762,9506,9536,165919,0
2019-01-03,201901,9488,9547,9433,9440,130686,0
2019-01-04,201901,9367,9410,9305,9367,168604,0
2019-01-07,201901,9541,9588,9490,9563,144918,0
2019-01-08,201901,9600,9611,9532,9561,120571,0
2019-01-09,201901,9608,9755,9602,9708,160579,0
2019-01-10,201901,9710,9713,9673,9694,95996,0
2019-01-11,201901,9760,9803,9724,9750,131199,0
2019-01-14,201901,9738,9756,9660,9691,111772,0
2019-01-15,201901,9743,9817,9715,9793,132371,0
2019-01-16,201901,9781,9804,9755,9784,57162,-17
2019-01-17,201902,9777,9834,9721,9779,142681,0
2019-01-18,201902,9825,9846,9770,9820,115258,0
2019-01-21,201902,9885,9919,9856,9866,119813,0
2019-01-22,201902,9841,9868,9822,9847,93372,0
2019-01-23,201902,9830,9860,9807,9818,106247,0
2019-01-24,201902,9833,9884,9820,9863,104490,0
2019-01-25,201902,9928,9989,9911,9968,116391,0
2019-01-28,201902,10000,10018,9975,9985,81401,0
2019-01-29,201902,9932,9936,9880,9923,113689,0
2019-01-30,201902,9925,9956,9896,9926,83952,0
2019-02-11,201902,10010,10067,9966,9999,101414,0
2019-02-12,201902,10049,10093,10029,10084,77940,0
2019-02-13,201902,10125,10128,10055,10084,96268,0
2019-02-14,201902,10044,10124,10034,10080,96528,0
2019-02-15,201902,10040,10116,10022,10042,111580,0
2019-02-18,201902,10111,10161,10098,10135,96852,0
2019-02-19,201902,10123,10158,10104,10142,71591,0
2019-02-20,201902,10183,10262,10177,10256,68057,-15
2019-02-21,201903,10255,10327,10232,10324,97327,0
2019-02-22,201903,10272,10312,10245,10310,87939,0
2019-02-25,201903,10350,10378,10324,10368,104871,0
2019-02-26,201903,10381,10394,10336,10355,100522,0
2019-02-27,201903,10375,10384,10325,10362,83415,0
2019-03-04,201903,10390,10400,10276,10311,122683,0
2019-03-05,201903,10260,10306,10248,10274,97388,0
2019-03-06,201903,10283,10333,10282,10322,90566,0
2019-03-07,201903,10315,10335,10260,10262,95909,0
2019-03-08,201903,10230,10244,10162,10200,127865,0
2019-03-11,201903,10170,10234,10168,10229,78112,0
2019-03-12,201903,10301,10385,10300,10348,109094,0
2019-03-13,201903,10325,10365,10305,10365,99791,0
2019-03-14,201903,10390,10392,10322,10338,92014,0
2019-03-15,201903,10355,10430,10347,10414,105842,0
2019-03-18,201903,10437,10487,10420,10477,80996,0
2019-03-19,201903,10483,10511,10461,10501,73231,0
2019-03-20,201903,10493,10549,10492,10545,49292,-34
2019-03-21,201904,10538,10593,10532,10590,90646,0
2019-03-22,201904,10645,10659,10560,10613,107628,0
2019-03-25,201904,10478,10486,10423,10438,100109,0
2019-03-26,201904,10482,10538,10480,10522,87186,0
2019-03-27,201904,10506,10533,10473,10520,88484,0
2019-03-28,201904,10450,10515,10444,10493,83359,0
2019-03-29,201904,10551,10600,10476,10598,128133,0
2019-04-01,201904,10679,10715,10615,10638,114428,0
2019-04-02,201904,10688,10704,10668,10676,78346,0
2019-04-03,201904,10688,10728,10671,10693,92554,0
2019-04-08,201904,10779,10795,10745,10770,91782,0
2019-04-09,201904,10801,10848,10782,10843,70207,0
2019-04-10,201904,10820,10869,10812,10862,69294,0
2019-04-11,201904,10868,10885,10775,10806,108036,0
2019-04-12,201904,10818,10831,10782,10802,74303,0
2019-04-15,201904,10865,10895,10843,10876,72144,0
2019-04-16,201904,10870,10932,10863,10931,78811,0
2019-04-17,201904,10954,11010,10948,11004,57674,-15
2019-04-18,201905,11022,11039,10920,10939,117374,0
2019-04-19,201905,11020,11036,10954,10972,88747,0
2019-04-22,201905,11008,11030,10958,10978,77372,0
2019-04-23,201905,10988,11024,10934,11024,103721,0
2019-04-24,201905,11050,11057,10970,11009,108062,0
2019-04-25,201905,10990,11041,10977,11031,84333,0
2019-04-26,201905,10962,10972,10900,10933,117727,0
2019-04-29,201905,10959,10978,10902,10932,90054,0
2019-04-30,201905,10912,10961,10883,10952,99257,0
